Step number, E_T (atomic units), Number of walkers
1.93810000e+04, 3.68661047e-01, 2.01000000e+02
1.93820000e+04, 3.73660823e-01, 1.99000000e+02
1.93830000e+04, 3.78711638e-01, 1.97000000e+02
1.93840000e+04, 3.78712444e-01, 1.97000000e+02
1.93850000e+04, 3.78713249e-01, 1.97000000e+02
1.93860000e+04, 3.78714054e-01, 1.97000000e+02
1.93870000e+04, 3.78714859e-01, 1.97000000e+02
1.93880000e+04, 3.73665116e-01, 1.99000000e+02
1.93890000e+04, 3.78715931e-01, 1.97000000e+02
1.93900000e+04, 3.78716736e-01, 1.97000000e+02
1.93910000e+04, 3.76185890e-01, 1.98000000e+02
1.93920000e+04, 3.78718076e-01, 1.97000000e+02
1.93930000e+04, 3.81263415e-01, 1.96000000e+02
1.93940000e+04, 3.83822041e-01, 1.95000000e+02
1.93950000e+04, 3.83823389e-01, 1.95000000e+02
1.93960000e+04, 3.83824736e-01, 1.95000000e+02
1.93970000e+04, 3.88980768e-01, 1.93000000e+02
1.93980000e+04, 3.86398679e-01, 1.94000000e+02
1.93990000e+04, 3.86400299e-01, 1.94000000e+02
1.94000000e+04, 3.86401920e-01, 1.94000000e+02
1.94010000e+04, 3.83832840e-01, 1.95000000e+02
1.94020000e+04, 3.83834187e-01, 1.95000000e+02
1.94030000e+04, 3.83835533e-01, 1.95000000e+02
1.94040000e+04, 3.83836879e-01, 1.95000000e+02
1.94050000e+04, 3.83838225e-01, 1.95000000e+02
1.94060000e+04, 3.83839571e-01, 1.95000000e+02
1.94070000e+04, 3.83840917e-01, 1.95000000e+02
1.94080000e+04, 3.81284713e-01, 1.96000000e+02
1.94090000e+04, 3.83843337e-01, 1.95000000e+02
1.94100000e+04, 3.81287132e-01, 1.96000000e+02
1.94110000e+04, 3.81288205e-01, 1.96000000e+02
1.94120000e+04, 3.81289279e-01, 1.96000000e+02
1.94130000e+04, 3.81290352e-01, 1.96000000e+02
1.94140000e+04, 3.81291425e-01, 1.96000000e+02
1.94150000e+04, 3.76216312e-01, 1.98000000e+02
1.94160000e+04, 3.73697949e-01, 1.99000000e+02
1.94170000e+04, 3.71191944e-01, 2.00000000e+02
1.94180000e+04, 3.71191944e-01, 2.00000000e+02
1.94190000e+04, 3.73698215e-01, 1.99000000e+02
1.94200000e+04, 3.76217378e-01, 1.98000000e+02
1.94210000e+04, 3.81294097e-01, 1.96000000e+02
1.94220000e+04, 3.81295170e-01, 1.96000000e+02
1.94230000e+04, 3.81296242e-01, 1.96000000e+02
1.94240000e+04, 3.81297314e-01, 1.96000000e+02
1.94250000e+04, 3.78753851e-01, 1.97000000e+02
1.94260000e+04, 3.76223002e-01, 1.98000000e+02
1.94270000e+04, 3.76223535e-01, 1.98000000e+02
1.94280000e+04, 3.76224068e-01, 1.98000000e+02
1.94290000e+04, 3.73705704e-01, 1.99000000e+02
1.94300000e+04, 3.76224867e-01, 1.98000000e+02
1.94310000e+04, 3.76225399e-01, 1.98000000e+02
1.94320000e+04, 3.76225932e-01, 1.98000000e+02
1.94330000e+04, 3.76226465e-01, 1.98000000e+02
1.94340000e+04, 3.73708101e-01, 1.99000000e+02
1.94350000e+04, 3.76227263e-01, 1.98000000e+02
1.94360000e+04, 3.76227796e-01, 1.98000000e+02
1.94370000e+04, 3.78759980e-01, 1.97000000e+02
1.94380000e+04, 3.78760780e-01, 1.97000000e+02
1.94390000e+04, 3.81306116e-01, 1.96000000e+02
1.94400000e+04, 3.81307186e-01, 1.96000000e+02
1.94410000e+04, 3.83865806e-01, 1.95000000e+02
1.94420000e+04, 3.86437847e-01, 1.94000000e+02
1.94430000e+04, 3.89023445e-01, 1.93000000e+02
1.94440000e+04, 3.89025331e-01, 1.93000000e+02
1.94450000e+04, 3.91624626e-01, 1.92000000e+02
1.94460000e+04, 3.96862437e-01, 1.90000000e+02
1.94470000e+04, 3.96865152e-01, 1.90000000e+02
1.94480000e+04, 3.94243189e-01, 1.91000000e+02
1.94490000e+04, 3.91634654e-01, 1.92000000e+02
1.94500000e+04, 3.91636814e-01, 1.92000000e+02
1.94510000e+04, 3.91638974e-01, 1.92000000e+02
1.94520000e+04, 3.94252105e-01, 1.91000000e+02
1.94530000e+04, 3.94254541e-01, 1.91000000e+02
1.94540000e+04, 3.91646005e-01, 1.92000000e+02
1.94550000e+04, 3.91648163e-01, 1.92000000e+02
1.94560000e+04, 3.99524501e-01, 1.89000000e+02
1.94570000e+04, 3.96888963e-01, 1.90000000e+02
1.94580000e+04, 3.99530204e-01, 1.89000000e+02
1.94590000e+04, 3.94269988e-01, 1.91000000e+02
1.94600000e+04, 3.94272422e-01, 1.91000000e+02
1.94610000e+04, 3.94274855e-01, 1.91000000e+02
1.94620000e+04, 3.91666317e-01, 1.92000000e+02
1.94630000e+04, 3.86487080e-01, 1.94000000e+02
1.94640000e+04, 3.89072675e-01, 1.93000000e+02
1.94650000e+04, 3.89074557e-01, 1.93000000e+02
1.94660000e+04, 3.94284820e-01, 1.91000000e+02
1.94670000e+04, 3.89078871e-01, 1.93000000e+02
1.94680000e+04, 3.91678161e-01, 1.92000000e+02
1.94690000e+04, 3.91680317e-01, 1.92000000e+02
1.94700000e+04, 3.94293445e-01, 1.91000000e+02
1.94710000e+04, 3.91684904e-01, 1.92000000e+02
1.94720000e+04, 3.96922709e-01, 1.90000000e+02
1.94730000e+04, 3.96925416e-01, 1.90000000e+02
1.94740000e+04, 3.91692474e-01, 1.92000000e+02
1.94750000e+04, 3.94305600e-01, 1.91000000e+02
1.94760000e+04, 3.94308030e-01, 1.91000000e+02
1.94770000e+04, 3.94310460e-01, 1.91000000e+02
1.94780000e+04, 3.94312889e-01, 1.91000000e+02
1.94790000e+04, 3.89106937e-01, 1.93000000e+02
1.94800000e+04, 3.89108817e-01, 1.93000000e+02
1.94810000e+04, 3.89110696e-01, 1.93000000e+02
1.94820000e+04, 3.89112575e-01, 1.93000000e+02
1.94830000e+04, 3.89114453e-01, 1.93000000e+02
1.94840000e+04, 3.89116332e-01, 1.93000000e+02
1.94850000e+04, 3.86534225e-01, 1.94000000e+02
1.94860000e+04, 3.86535831e-01, 1.94000000e+02
1.94870000e+04, 3.91718830e-01, 1.92000000e+02
1.94880000e+04, 3.83968888e-01, 1.95000000e+02
1.94890000e+04, 3.81412672e-01, 1.96000000e+02
1.94900000e+04, 3.81413736e-01, 1.96000000e+02
1.94910000e+04, 3.81414801e-01, 1.96000000e+02
1.94920000e+04, 3.81415865e-01, 1.96000000e+02
1.94930000e+04, 3.78872394e-01, 1.97000000e+02
1.94940000e+04, 3.78873190e-01, 1.97000000e+02
1.94950000e+04, 3.78873986e-01, 1.97000000e+02
1.94960000e+04, 3.76343131e-01, 1.98000000e+02
1.94970000e+04, 3.76343660e-01, 1.98000000e+02
1.94980000e+04, 3.76344190e-01, 1.98000000e+02
1.94990000e+04, 3.78876370e-01, 1.97000000e+02
1.95000000e+04, 3.81421700e-01, 1.96000000e+02
1.95010000e+04, 3.78878228e-01, 1.97000000e+02
1.95020000e+04, 3.83981109e-01, 1.95000000e+02
1.95030000e+04, 3.83982441e-01, 1.95000000e+02
1.95040000e+04, 3.83983773e-01, 1.95000000e+02
1.95050000e+04, 3.83985105e-01, 1.95000000e+02
1.95060000e+04, 3.86557137e-01, 1.94000000e+02
1.95070000e+04, 3.86558739e-01, 1.94000000e+02
1.95080000e+04, 3.86560341e-01, 1.94000000e+02
1.95090000e+04, 3.83991243e-01, 1.95000000e+02
1.95100000e+04, 3.83992574e-01, 1.95000000e+02
1.95110000e+04, 3.83993905e-01, 1.95000000e+02
1.95120000e+04, 3.83995236e-01, 1.95000000e+02
1.95130000e+04, 3.86567267e-01, 1.94000000e+02
1.95140000e+04, 3.83998168e-01, 1.95000000e+02
1.95150000e+04, 3.83999498e-01, 1.95000000e+02
1.95160000e+04, 3.84000829e-01, 1.95000000e+02
1.95170000e+04, 3.81444609e-01, 1.96000000e+02
1.95180000e+04, 3.78901135e-01, 1.97000000e+02
1.95190000e+04, 3.81446464e-01, 1.96000000e+02
1.95200000e+04, 3.84005076e-01, 1.95000000e+02
1.95210000e+04, 3.81448855e-01, 1.96000000e+02
1.95220000e+04, 3.81449916e-01, 1.96000000e+02
1.95230000e+04, 3.81450977e-01, 1.96000000e+02
1.95240000e+04, 3.81452038e-01, 1.96000000e+02
1.95250000e+04, 3.78908563e-01, 1.97000000e+02
1.95260000e+04, 3.78909357e-01, 1.97000000e+02
1.95270000e+04, 3.81454685e-01, 1.96000000e+02
1.95280000e+04, 3.81455745e-01, 1.96000000e+02
1.95290000e+04, 3.81456805e-01, 1.96000000e+02
1.95300000e+04, 3.84015416e-01, 1.95000000e+02
1.95310000e+04, 3.84016744e-01, 1.95000000e+02
1.95320000e+04, 3.84018072e-01, 1.95000000e+02
1.95330000e+04, 3.81461850e-01, 1.96000000e+02
1.95340000e+04, 3.81462910e-01, 1.96000000e+02
1.95350000e+04, 3.81463969e-01, 1.96000000e+02
1.95360000e+04, 3.81465028e-01, 1.96000000e+02
1.95370000e+04, 3.78921553e-01, 1.97000000e+02
1.95380000e+04, 3.76390694e-01, 1.98000000e+02
1.95390000e+04, 3.76391221e-01, 1.98000000e+02
1.95400000e+04, 3.76391748e-01, 1.98000000e+02
1.95410000e+04, 3.76392275e-01, 1.98000000e+02
1.95420000e+04, 3.76392802e-01, 1.98000000e+02
1.95430000e+04, 3.78924979e-01, 1.97000000e+02
1.95440000e+04, 3.81470306e-01, 1.96000000e+02
1.95450000e+04, 3.81471364e-01, 1.96000000e+02
1.95460000e+04, 3.81472422e-01, 1.96000000e+02
1.95470000e+04, 3.81473481e-01, 1.96000000e+02
1.95480000e+04, 3.78930004e-01, 1.97000000e+02
1.95490000e+04, 3.78930795e-01, 1.97000000e+02
1.95500000e+04, 3.76399936e-01, 1.98000000e+02
1.95510000e+04, 3.73881565e-01, 1.99000000e+02
1.95520000e+04, 3.73881827e-01, 1.99000000e+02
1.95530000e+04, 3.73882090e-01, 1.99000000e+02
1.95540000e+04, 3.71376081e-01, 2.00000000e+02
1.95550000e+04, 3.73882352e-01, 1.99000000e+02
1.95560000e+04, 3.68882573e-01, 2.01000000e+02
1.95570000e+04, 3.68882312e-01, 2.01000000e+02
1.95580000e+04, 3.68882051e-01, 2.01000000e+02
1.95590000e+04, 3.68881790e-01, 2.01000000e+02
1.95600000e+04, 3.68881529e-01, 2.01000000e+02
1.95610000e+04, 3.73881310e-01, 1.99000000e+02
1.95620000e+04, 3.73881572e-01, 1.99000000e+02
1.95630000e+04, 3.73881834e-01, 1.99000000e+02
1.95640000e+04, 3.73882096e-01, 1.99000000e+02
1.95650000e+04, 3.73882358e-01, 1.99000000e+02
1.95660000e+04, 3.71376349e-01, 2.00000000e+02
1.95670000e+04, 3.68882579e-01, 2.01000000e+02
1.95680000e+04, 3.71376089e-01, 2.00000000e+02
1.95690000e+04, 3.71376089e-01, 2.00000000e+02
1.95700000e+04, 3.68882318e-01, 2.01000000e+02
1.95710000e+04, 3.71375828e-01, 2.00000000e+02
1.95720000e+04, 3.66400663e-01, 2.02000000e+02
1.95730000e+04, 3.63931002e-01, 2.03000000e+02
1.95740000e+04, 3.63930224e-01, 2.03000000e+02
1.95750000e+04, 3.66398588e-01, 2.02000000e+02
1.95760000e+04, 3.61471920e-01, 2.04000000e+02
1.95770000e+04, 3.66397034e-01, 2.02000000e+02
1.95780000e+04, 3.66396515e-01, 2.02000000e+02
1.95790000e+04, 3.66395995e-01, 2.02000000e+02
1.95800000e+04, 3.66395476e-01, 2.02000000e+02
1.95810000e+04, 3.68876351e-01, 2.01000000e+02
1.95820000e+04, 3.71369862e-01, 2.00000000e+02
1.95830000e+04, 3.73876133e-01, 1.99000000e+02
1.95840000e+04, 3.76395291e-01, 1.98000000e+02
1.95850000e+04, 3.73876918e-01, 1.99000000e+02
1.95860000e+04, 3.73877180e-01, 1.99000000e+02
1.95870000e+04, 3.73877441e-01, 1.99000000e+02
1.95880000e+04, 3.68877661e-01, 2.01000000e+02
1.95890000e+04, 3.68877401e-01, 2.01000000e+02
1.95900000e+04, 3.68877141e-01, 2.01000000e+02
1.95910000e+04, 3.68876881e-01, 2.01000000e+02
1.95920000e+04, 3.66395226e-01, 2.02000000e+02
1.95930000e+04, 3.68876102e-01, 2.01000000e+02
1.95940000e+04, 3.68875842e-01, 2.01000000e+02
1.95950000e+04, 3.68875582e-01, 2.01000000e+02
1.95960000e+04, 3.68875322e-01, 2.01000000e+02
1.95970000e+04, 3.73875104e-01, 1.99000000e+02
1.95980000e+04, 3.73875365e-01, 1.99000000e+02
1.95990000e+04, 3.73875626e-01, 1.99000000e+02
1.96000000e+04, 3.73875888e-01, 1.99000000e+02
1.96010000e+04, 3.71369878e-01, 2.00000000e+02
1.96020000e+04, 3.68876107e-01, 2.01000000e+02
1.96030000e+04, 3.66394453e-01, 2.02000000e+02
1.96040000e+04, 3.66393935e-01, 2.02000000e+02
1.96050000e+04, 3.68874811e-01, 2.01000000e+02
1.96060000e+04, 3.68874552e-01, 2.01000000e+02
1.96070000e+04, 3.68874292e-01, 2.01000000e+02
1.96080000e+04, 3.68874032e-01, 2.01000000e+02
1.96090000e+04, 3.71367544e-01, 2.00000000e+02
1.96100000e+04, 3.68873773e-01, 2.01000000e+02
1.96110000e+04, 3.71367284e-01, 2.00000000e+02
1.96120000e+04, 3.66392119e-01, 2.02000000e+02
1.96130000e+04, 3.63922460e-01, 2.03000000e+02
1.96140000e+04, 3.63921686e-01, 2.03000000e+02
1.96150000e+04, 3.63920911e-01, 2.03000000e+02
1.96160000e+04, 3.66389278e-01, 2.02000000e+02
1.96170000e+04, 3.66388761e-01, 2.02000000e+02
1.96180000e+04, 3.66388243e-01, 2.02000000e+02
1.96190000e+04, 3.63918585e-01, 2.03000000e+02
1.96200000e+04, 3.59015811e-01, 2.05000000e+02
1.96210000e+04, 3.59014528e-01, 2.05000000e+02
1.96220000e+04, 3.61458237e-01, 2.04000000e+02
1.96230000e+04, 3.63914216e-01, 2.03000000e+02
1.96240000e+04, 3.61456435e-01, 2.04000000e+02
1.96250000e+04, 3.66381554e-01, 2.02000000e+02
1.96260000e+04, 3.68862432e-01, 2.01000000e+02
1.96270000e+04, 3.68862173e-01, 2.01000000e+02
1.96280000e+04, 3.68861914e-01, 2.01000000e+02
1.96290000e+04, 3.66380260e-01, 2.02000000e+02
1.96300000e+04, 3.63910603e-01, 2.03000000e+02
1.96310000e+04, 3.63909829e-01, 2.03000000e+02
1.96320000e+04, 3.63909057e-01, 2.03000000e+02
1.96330000e+04, 3.61451276e-01, 2.04000000e+02
1.96340000e+04, 3.66376397e-01, 2.02000000e+02
1.96350000e+04, 3.59004739e-01, 2.05000000e+02
1.96360000e+04, 3.54149051e-01, 2.07000000e+02
1.96370000e+04, 3.51737623e-01, 2.08000000e+02
1.96380000e+04, 3.49337502e-01, 2.09000000e+02
1.96390000e+04, 3.49335218e-01, 2.09000000e+02
1.96400000e+04, 3.49332935e-01, 2.09000000e+02
1.96410000e+04, 3.49330652e-01, 2.09000000e+02
1.96420000e+04, 3.46941730e-01, 2.10000000e+02
1.96430000e+04, 3.54133568e-01, 2.07000000e+02
1.96440000e+04, 3.56553097e-01, 2.06000000e+02
1.96450000e+04, 3.56551564e-01, 2.06000000e+02
1.96460000e+04, 3.56550032e-01, 2.06000000e+02
1.96470000e+04, 3.56548500e-01, 2.06000000e+02
1.96480000e+04, 3.56546968e-01, 2.06000000e+02
1.96490000e+04, 3.54124124e-01, 2.07000000e+02
1.96500000e+04, 3.54122341e-01, 2.07000000e+02
1.96510000e+04, 3.56541871e-01, 2.06000000e+02
1.96520000e+04, 3.58973434e-01, 2.05000000e+02
1.96530000e+04, 3.56539060e-01, 2.06000000e+02
1.96540000e+04, 3.56537529e-01, 2.06000000e+02
1.96550000e+04, 3.56535998e-01, 2.06000000e+02
1.96560000e+04, 3.56534467e-01, 2.06000000e+02
1.96570000e+04, 3.61411024e-01, 2.04000000e+02
1.96580000e+04, 3.61409999e-01, 2.04000000e+02
1.96590000e+04, 3.58963981e-01, 2.05000000e+02
1.96600000e+04, 3.56529608e-01, 2.06000000e+02
1.96610000e+04, 3.56528078e-01, 2.06000000e+02
1.96620000e+04, 3.56526548e-01, 2.06000000e+02
1.96630000e+04, 3.56525019e-01, 2.06000000e+02
1.96640000e+04, 3.58956584e-01, 2.05000000e+02
1.96650000e+04, 3.58955307e-01, 2.05000000e+02
1.96660000e+04, 3.58954029e-01, 2.05000000e+02
1.96670000e+04, 3.58952752e-01, 2.05000000e+02
1.96680000e+04, 3.58951475e-01, 2.05000000e+02
1.96690000e+04, 3.56517103e-01, 2.06000000e+02
1.96700000e+04, 3.56515574e-01, 2.06000000e+02
1.96710000e+04, 3.56514046e-01, 2.06000000e+02
1.96720000e+04, 3.58945613e-01, 2.05000000e+02
1.96730000e+04, 3.61389329e-01, 2.04000000e+02
1.96740000e+04, 3.63845312e-01, 2.03000000e+02
1.96750000e+04, 3.61387536e-01, 2.04000000e+02
1.96760000e+04, 3.61386512e-01, 2.04000000e+02
1.96770000e+04, 3.63842496e-01, 2.03000000e+02
1.96780000e+04, 3.66310868e-01, 2.02000000e+02
1.96790000e+04, 3.66310354e-01, 2.02000000e+02
1.96800000e+04, 3.66309840e-01, 2.02000000e+02
1.96810000e+04, 3.68790720e-01, 2.01000000e+02
1.96820000e+04, 3.68790463e-01, 2.01000000e+02
1.96830000e+04, 3.71283976e-01, 2.00000000e+02
1.96840000e+04, 3.73790247e-01, 1.99000000e+02
1.96850000e+04, 3.71284235e-01, 2.00000000e+02
1.96860000e+04, 3.71284235e-01, 2.00000000e+02
1.96870000e+04, 3.73790506e-01, 1.99000000e+02
1.96880000e+04, 3.73790764e-01, 1.99000000e+02
1.96890000e+04, 3.73791023e-01, 1.99000000e+02
1.96900000e+04, 3.78841830e-01, 1.97000000e+02
1.96910000e+04, 3.81387144e-01, 1.96000000e+02
1.96920000e+04, 3.81388187e-01, 1.96000000e+02
1.96930000e+04, 3.81389229e-01, 1.96000000e+02
1.96940000e+04, 3.81390271e-01, 1.96000000e+02
1.96950000e+04, 3.81391313e-01, 1.96000000e+02
1.96960000e+04, 3.83949905e-01, 1.95000000e+02
1.96970000e+04, 3.78849126e-01, 1.97000000e+02
1.96980000e+04, 3.78849905e-01, 1.97000000e+02
1.96990000e+04, 3.78850684e-01, 1.97000000e+02
1.97000000e+04, 3.78851464e-01, 1.97000000e+02
1.97010000e+04, 3.78852243e-01, 1.97000000e+02
1.97020000e+04, 3.78853022e-01, 1.97000000e+02
1.97030000e+04, 3.76322150e-01, 1.98000000e+02
1.97040000e+04, 3.78854318e-01, 1.97000000e+02
1.97050000e+04, 3.81399632e-01, 1.96000000e+02
1.97060000e+04, 3.83958223e-01, 1.95000000e+02
1.97070000e+04, 3.81401977e-01, 1.96000000e+02
1.97080000e+04, 3.78858483e-01, 1.97000000e+02
1.97090000e+04, 3.83961346e-01, 1.95000000e+02
1.97100000e+04, 3.83962650e-01, 1.95000000e+02
1.97110000e+04, 3.83963954e-01, 1.95000000e+02
1.97120000e+04, 3.81407707e-01, 1.96000000e+02
1.97130000e+04, 3.83966297e-01, 1.95000000e+02
1.97140000e+04, 3.83967601e-01, 1.95000000e+02
1.97150000e+04, 3.81411354e-01, 1.96000000e+02
1.97160000e+04, 3.78867859e-01, 1.97000000e+02
1.97170000e+04, 3.78868636e-01, 1.97000000e+02
1.97180000e+04, 3.76337763e-01, 1.98000000e+02
1.97190000e+04, 3.76338280e-01, 1.98000000e+02
1.97200000e+04, 3.76338797e-01, 1.98000000e+02
1.97210000e+04, 3.78870965e-01, 1.97000000e+02
1.97220000e+04, 3.76340092e-01, 1.98000000e+02
1.97230000e+04, 3.78872259e-01, 1.97000000e+02
1.97240000e+04, 3.81417571e-01, 1.96000000e+02
1.97250000e+04, 3.81418610e-01, 1.96000000e+02
1.97260000e+04, 3.81419649e-01, 1.96000000e+02
1.97270000e+04, 3.81420688e-01, 1.96000000e+02
1.97280000e+04, 3.83979276e-01, 1.95000000e+02
1.97290000e+04, 3.86551277e-01, 1.94000000e+02
1.97300000e+04, 3.86552843e-01, 1.94000000e+02
1.97310000e+04, 3.86554408e-01, 1.94000000e+02
1.97320000e+04, 3.86555973e-01, 1.94000000e+02
1.97330000e+04, 3.86557538e-01, 1.94000000e+02
1.97340000e+04, 3.86559103e-01, 1.94000000e+02
1.97350000e+04, 3.86560667e-01, 1.94000000e+02
1.97360000e+04, 3.89146217e-01, 1.93000000e+02
1.97370000e+04, 3.89148046e-01, 1.93000000e+02
1.97380000e+04, 3.86565891e-01, 1.94000000e+02
1.97390000e+04, 3.83996755e-01, 1.95000000e+02
1.97400000e+04, 3.83998055e-01, 1.95000000e+02
1.97410000e+04, 3.83999355e-01, 1.95000000e+02
1.97420000e+04, 3.84000654e-01, 1.95000000e+02
1.97430000e+04, 3.86572653e-01, 1.94000000e+02
1.97440000e+04, 3.86574216e-01, 1.94000000e+02
1.97450000e+04, 3.86575779e-01, 1.94000000e+02
1.97460000e+04, 3.84006642e-01, 1.95000000e+02
1.97470000e+04, 3.84007941e-01, 1.95000000e+02
1.97480000e+04, 3.84009240e-01, 1.95000000e+02
1.97490000e+04, 3.86581238e-01, 1.94000000e+02
1.97500000e+04, 3.89166786e-01, 1.93000000e+02
1.97510000e+04, 3.91766021e-01, 1.92000000e+02
1.97520000e+04, 3.99642293e-01, 1.89000000e+02
1.97530000e+04, 4.04964392e-01, 1.87000000e+02
1.97540000e+04, 3.99648639e-01, 1.89000000e+02
1.97550000e+04, 3.99651539e-01, 1.89000000e+02
1.97560000e+04, 4.02306964e-01, 1.88000000e+02
1.97570000e+04, 4.02310135e-01, 1.88000000e+02
1.97580000e+04, 3.97022252e-01, 1.90000000e+02
1.97590000e+04, 3.97024880e-01, 1.90000000e+02
1.97600000e+04, 3.99666036e-01, 1.89000000e+02
1.97610000e+04, 3.94405728e-01, 1.91000000e+02
1.97620000e+04, 3.97032765e-01, 1.90000000e+02
1.97630000e+04, 3.97035392e-01, 1.90000000e+02
1.97640000e+04, 3.94413341e-01, 1.91000000e+02
1.97650000e+04, 3.94415699e-01, 1.91000000e+02
1.97660000e+04, 3.97042734e-01, 1.90000000e+02
1.97670000e+04, 3.97045360e-01, 1.90000000e+02
1.97680000e+04, 3.94423308e-01, 1.91000000e+02
1.97690000e+04, 3.94425665e-01, 1.91000000e+02
1.97700000e+04, 3.94428022e-01, 1.91000000e+02
1.97710000e+04, 4.02346111e-01, 1.88000000e+02
1.97720000e+04, 3.99696751e-01, 1.89000000e+02
1.97730000e+04, 4.05018844e-01, 1.87000000e+02
1.97740000e+04, 4.02355610e-01, 1.88000000e+02
1.97750000e+04, 3.99706249e-01, 1.89000000e+02
1.97760000e+04, 3.94445936e-01, 1.91000000e+02
1.97770000e+04, 3.89239911e-01, 1.93000000e+02
1.97780000e+04, 3.86657748e-01, 1.94000000e+02
1.97790000e+04, 3.84088605e-01, 1.95000000e+02
1.97800000e+04, 3.84089900e-01, 1.95000000e+02
1.97810000e+04, 3.91843288e-01, 1.92000000e+02
1.97820000e+04, 3.91845374e-01, 1.92000000e+02
1.97830000e+04, 3.91847461e-01, 1.92000000e+02
1.97840000e+04, 3.91849547e-01, 1.92000000e+02
1.97850000e+04, 3.89254225e-01, 1.93000000e+02
1.97860000e+04, 3.86672061e-01, 1.94000000e+02
1.97870000e+04, 3.89257602e-01, 1.93000000e+02
1.97880000e+04, 3.91856830e-01, 1.92000000e+02
1.97890000e+04, 3.89261507e-01, 1.93000000e+02
1.97900000e+04, 3.91860735e-01, 1.92000000e+02
1.97910000e+04, 3.86681427e-01, 1.94000000e+02
1.97920000e+04, 3.84112283e-01, 1.95000000e+02
1.97930000e+04, 3.84113575e-01, 1.95000000e+02
1.97940000e+04, 3.84114868e-01, 1.95000000e+02
1.97950000e+04, 3.84116161e-01, 1.95000000e+02
1.97960000e+04, 3.86688153e-01, 1.94000000e+02
1.97970000e+04, 3.89273692e-01, 1.93000000e+02
1.97980000e+04, 3.89275511e-01, 1.93000000e+02
1.97990000e+04, 3.89277329e-01, 1.93000000e+02
1.98000000e+04, 3.86695162e-01, 1.94000000e+02
1.98010000e+04, 3.89280701e-01, 1.93000000e+02
1.98020000e+04, 3.89282518e-01, 1.93000000e+02
1.98030000e+04, 3.86700350e-01, 1.94000000e+02
1.98040000e+04, 3.84131204e-01, 1.95000000e+02
1.98050000e+04, 3.81574945e-01, 1.96000000e+02
1.98060000e+04, 3.81575975e-01, 1.96000000e+02
1.98070000e+04, 3.79032471e-01, 1.97000000e+02
1.98080000e+04, 3.79033241e-01, 1.97000000e+02
1.98090000e+04, 3.79034012e-01, 1.97000000e+02
1.98100000e+04, 3.76503131e-01, 1.98000000e+02
1.98110000e+04, 3.76503643e-01, 1.98000000e+02
1.98120000e+04, 3.81580341e-01, 1.96000000e+02
1.98130000e+04, 3.79036836e-01, 1.97000000e+02
1.98140000e+04, 3.73987058e-01, 1.99000000e+02
1.98150000e+04, 3.68987272e-01, 2.01000000e+02
1.98160000e+04, 3.71480789e-01, 2.00000000e+02
1.98170000e+04, 3.73987060e-01, 1.99000000e+02
1.98180000e+04, 3.73987315e-01, 1.99000000e+02
1.98190000e+04, 3.73987570e-01, 1.99000000e+02
1.98200000e+04, 3.73987825e-01, 1.99000000e+02
1.98210000e+04, 3.79038629e-01, 1.97000000e+02
1.98220000e+04, 3.79039398e-01, 1.97000000e+02
1.98230000e+04, 3.79040167e-01, 1.97000000e+02
1.98240000e+04, 3.76509286e-01, 1.98000000e+02
1.98250000e+04, 3.73990900e-01, 1.99000000e+02
1.98260000e+04, 3.76510052e-01, 1.98000000e+02
1.98270000e+04, 3.76510564e-01, 1.98000000e+02
1.98280000e+04, 3.76511075e-01, 1.98000000e+02
1.98290000e+04, 3.73992689e-01, 1.99000000e+02
1.98300000e+04, 3.76511841e-01, 1.98000000e+02
1.98310000e+04, 3.71487185e-01, 2.00000000e+02
1.98320000e+04, 3.66512019e-01, 2.02000000e+02
1.98330000e+04, 3.68992908e-01, 2.01000000e+02
1.98340000e+04, 3.68992654e-01, 2.01000000e+02
1.98350000e+04, 3.68992401e-01, 2.01000000e+02
1.98360000e+04, 3.68992147e-01, 2.01000000e+02
1.98370000e+04, 3.68991894e-01, 2.01000000e+02
1.98380000e+04, 3.73991682e-01, 1.99000000e+02
1.98390000e+04, 3.71485666e-01, 2.00000000e+02
1.98400000e+04, 3.71485666e-01, 2.00000000e+02
1.98410000e+04, 3.71485666e-01, 2.00000000e+02
1.98420000e+04, 3.71485666e-01, 2.00000000e+02
1.98430000e+04, 3.71485666e-01, 2.00000000e+02
1.98440000e+04, 3.71485666e-01, 2.00000000e+02
1.98450000e+04, 3.73991936e-01, 1.99000000e+02
1.98460000e+04, 3.73992191e-01, 1.99000000e+02
1.98470000e+04, 3.76511343e-01, 1.98000000e+02
1.98480000e+04, 3.76511853e-01, 1.98000000e+02
1.98490000e+04, 3.76512363e-01, 1.98000000e+02
1.98500000e+04, 3.76512873e-01, 1.98000000e+02
1.98510000e+04, 3.79045035e-01, 1.97000000e+02
1.98520000e+04, 3.79045802e-01, 1.97000000e+02
1.98530000e+04, 3.79046569e-01, 1.97000000e+02
1.98540000e+04, 3.76515685e-01, 1.98000000e+02
1.98550000e+04, 3.79047846e-01, 1.97000000e+02
1.98560000e+04, 3.84150698e-01, 1.95000000e+02
